,year,metro,id,sex,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
342,2020,G1,14000192,1,49,4,7,2,59339,28000,9279,7491,P,2,1,18
343,2020,G1,14000302,1,38,4,6,2,510020,0,18924,6191,C,8,5,16
344,2020,G1,14000322,1,37,3,7,2,35902,6600,8360,7002,G,5,2,18
345,2020,G1,14000332,1,42,4,6,2,35680,0,10205,8770,J,2,2,16
346,2020,G1,14000342,2,53,1,4,1,2005,4431,107,-1363,,,3,12
347,2020,G1,14000352,1,35,3,5,2,56872,12860,10018,7557,C,8,1,14
348,2020,G1,14000362,1,60,3,8,2,42792,13862,4953,3448,S,2,1,21
349,2020,G1,14000372,2,77,1,2,3,135050,23000,3981,2990,,,5,6
350,2020,G1,14000382,2,25,1,5,1,1004,0,2529,2344,G,5,3,14
351,2020,G1,14600111,2,79,1,4,3,3150,300,780,749,,,3,12
352,2020,G1,14600141,2,80,1,2,3,1760,0,971,970,,,3,6
353,2020,G1,14600151,2,38,1,6,1,50800,32500,1009,733,O,3,1,16
354,2020,G1,14600171,1,38,4,6,2,66826,13128,8990,7047,K,2,1,16
355,2020,G1,14600181,2,34,1,6,1,2400,0,2462,2429,M,3,3,16
356,2020,G1,14600301,1,52,3,7,2,7323,30,6712,6373,O,2,3,18
357,2020,G1,14600331,1,63,4,3,2,39786,0,14898,14034,F,9,1,9
358,2020,G1,14600361,1,39,2,6,2,13200,200,6231,5301,O,3,5,16
359,2020,G1,14600381,1,56,4,4,2,75826,10000,5171,4592,H,8,1,12
360,2020,G1,14600391,1,68,2,7,2,77160,42550,5187,4182,,,1,18
361,2020,G1,14700101,1,44,2,7,2,223500,0,39006,24427,M,2,1,18
362,2020,G1,14700131,1,48,4,6,2,175860,10000,16933,12102,F,1,1,16
363,2020,G1,14700151,2,31,1,5,1,19545,620,4812,4064,C,3,1,14
364,2020,G1,14700161,1,40,3,6,2,15426,0,6993,5199,O,3,2,16
365,2020,G1,14700181,1,64,2,4,2,925,0,1507,1432,,,3,12
366,2020,G1,14700301,1,59,2,2,2,20680,30,4349,4075,N,7,1,6
367,2020,G1,14700331,1,68,3,4,2,224270,173940,4041,-1323,A,6,1,12
368,2020,G1,14700351,1,48,4,6,2,75245,0,20443,16399,G,3,1,16
369,2020,G1,14700361,1,85,2,1,2,41490,0,6877,6568,,,1,0
370,2020,G1,14700381,1,62,2,5,2,3019,3760,3731,3030,Q,2,3,14
371,2020,G1,14700391,1,44,1,6,4,43359,107100,12002,8761,K,3,1,16
372,2020,G1,14800131,1,77,2,3,2,980,0,2274,2273,,,3,9
373,2020,G1,14800141,2,70,2,2,3,502,0,1362,1361,,,3,6
374,2020,G1,14800171,1,48,2,5,2,23611,0,4588,3251,H,8,5,14
375,2020,G1,14800301,2,59,2,4,4,69770,14500,4628,3830,,,1,12
376,2020,G1,14800311,1,45,4,6,2,126718,51000,10111,8826,F,7,1,16
377,2020,G1,14800321,1,33,3,6,2,72320,16830,5892,5223,I,4,3,16
378,2020,G1,14800381,1,50,4,6,2,40908,8500,13796,13005,F,7,2,16
379,2020,G1,14800391,1,66,2,7,2,192630,92160,10119,6543,S,2,1,18
380,2020,G1,14900101,1,49,6,4,2,78700,0,10124,8283,O,4,1,12
381,2020,G1,14900121,1,59,4,4,2,86220,36100,6415,5750,L,2,2,12
382,2020,G1,14900131,1,57,3,4,4,85940,6825,3979,3260,N,9,1,12
383,2020,G1,14900151,1,78,2,4,2,750,0,1419,1418,,,3,12
384,2020,G1,14900171,1,75,2,4,2,24100,0,1356,1321,,,1,12
385,2020,G1,14900301,1,47,4,7,2,43090,8740,9484,7377,P,2,1,18
386,2020,G1,14900311,1,57,4,8,2,181355,7500,18939,11449,P,2,1,21
387,2020,G1,14900321,1,66,2,6,2,29238,0,6927,4746,C,8,1,16
388,2020,G1,14900361,2,53,4,2,2,31271,7070,6808,6377,,,1,6
389,2020,G1,14900381,1,26,3,5,1,43088,0,6641,6023,I,5,1,14
390,2020,G1,14900391,1,44,3,5,2,39363,8850,3746,3294,F,7,2,14
391,2020,G1,15000102,2,84,1,1,3,50,0,346,345,,,5,0
392,2020,G1,15000162,2,67,1,2,4,1060,884,706,634,,,3,6
393,2020,G1,15000182,2,37,1,6,1,29206,19000,2077,1502,G,3,2,16
394,2020,G1,15000302,1,78,4,3,2,32569,0,3701,3378,,,1,9
395,2020,G1,15000312,1,32,3,4,2,17773,12000,6080,5233,H,4,2,12
396,2020,G1,15000322,1,69,2,2,4,7496,0,4443,4220,C,8,2,6
397,2020,G1,15000342,1,80,2,4,2,177120,95000,2199,1610,N,3,1,12
398,2020,G1,15000372,1,62,3,4,2,34756,70,8355,7387,N,9,1,12
399,2020,G1,15000382,1,48,1,5,4,1733,0,6485,5296,O,3,3,14
400,2020,G1,15000392,1,28,1,5,1,5250,4200,2790,2278,,,2,14
401,2020,G1,15600111,2,28,1,4,1,800,0,2586,2462,S,1,3,12
402,2020,G1,15600131,1,43,4,6,2,65800,7000,4056,3493,G,5,1,16
403,2020,G1,15600141,1,61,4,6,2,42300,16250,12271,10775,,,1,16
404,2020,G1,15600301,1,47,4,5,2,77195,0,15344,11322,C,3,1,14
405,2020,G1,15600311,1,38,4,6,2,66655,0,35266,22269,Q,2,1,16
406,2020,G1,15600321,1,52,4,4,2,2724,1836,8059,7374,F,9,4,12
407,2020,G1,15600371,1,47,4,4,2,11288,110,4013,3677,C,7,1,12
408,2020,G1,15600381,1,49,5,7,2,82950,14100,15446,13192,P,2,1,18
409,2020,G1,15600391,1,42,4,4,2,8856,350,5173,4745,H,8,5,12
410,2020,G1,15700141,1,64,4,4,2,90182,0,13835,12496,N,1,1,12
411,2020,G1,15700191,1,48,5,4,2,426766,105000,18959,12791,G,2,2,12
412,2020,G1,15700301,1,72,1,4,4,10800,0,2698,2640,N,9,1,12
413,2020,G1,15700311,1,67,2,4,2,86365,12000,2308,1702,H,3,1,12
414,2020,G1,15700351,1,45,4,6,2,61371,0,9001,8146,C,3,1,16
415,2020,G1,15700371,2,56,1,4,4,27788,0,2487,2182,I,9,1,12
416,2020,G1,15700381,1,59,4,3,2,14460,3552,8180,7115,C,7,5,9
417,2020,G1,15700391,1,57,4,6,2,12920,800,5787,5128,G,5,3,16
418,2020,G1,15800111,1,47,4,5,2,58284,4800,7235,6317,F,2,1,14
419,2020,G1,15800131,2,38,3,4,2,24996,0,1420,1312,G,7,2,12
420,2020,G1,15800141,1,31,1,6,1,9200,0,3714,3287,M,2,2,16
421,2020,G1,15800151,1,56,5,5,2,6645,9600,7083,6509,Q,3,3,14
422,2020,G1,15800191,1,83,2,4,2,150200,0,793,562,,,1,12
423,2020,G1,15800321,1,49,5,4,2,69884,30000,3193,2245,F,7,1,12
424,2020,G1,15800331,1,36,3,4,2,26560,16307,4433,3725,C,4,1,12
425,2020,G2,15800351,2,42,1,4,4,3270,4700,1407,1300,I,4,3,12
426,2020,G1,15800371,1,50,1,4,1,1220,8000,1125,869,H,8,3,12
427,2020,G1,15900111,1,46,4,6,2,228954,98500,3874,357,Q,2,2,16
428,2020,G1,15900131,1,71,1,2,4,1200,0,889,888,,,3,6
429,2020,G1,15900151,1,49,4,4,2,41460,0,10383,8986,C,3,1,12
430,2020,G1,15900161,2,45,3,6,4,4820,3760,4060,3876,,,3,16
431,2020,G1,15900191,1,65,2,4,2,80817,3000,2194,1835,N,8,1,12
432,2020,G1,15900301,1,49,5,4,2,1343,0,1746,1508,F,9,3,12
433,2020,G1,15900311,2,73,1,2,4,9003,2800,784,675,,,1,6
434,2020,G1,15900331,1,59,2,4,2,28566,14400,5381,4139,C,8,1,12
435,2020,G1,15900341,1,52,4,6,2,64798,25000,6758,5295,H,8,1,16
436,2020,G1,15900351,1,25,1,4,1,1180,0,2421,2261,S,7,3,12
437,2020,G1,15900371,2,57,2,3,4,24164,3963,3710,3167,S,4,1,9
438,2020,G1,15900381,1,37,3,4,2,43220,6600,469,-20,P,8,1,12
439,2020,G1,15900391,1,62,2,4,2,22550,0,4450,4290,,,1,12
440,2020,G1,16000112,1,94,1,2,3,2680,0,549,548,,,2,6
441,2020,G1,16000122,1,38,4,6,2,920,0,4414,3905,N,3,5,16
442,2020,G1,16000132,1,71,3,4,2,21130,4670,9810,9250,H,8,1,12
443,2020,G1,16000152,2,28,1,6,1,77470,31000,2928,2565,S,4,3,16
444,2020,G1,16000162,1,75,7,2,2,142540,10450,7272,5800,,,1,6
445,2020,G1,16000182,1,54,4,6,2,89150,28000,6684,5357,C,8,2,16
446,2020,G1,16000302,1,38,4,6,2,2540,900,2037,1624,P,2,3,16
447,2020,G1,16000322,1,48,4,6,2,27500,3500,6698,5821,C,2,2,16
448,2020,G1,16000342,1,41,2,6,2,23930,0,9160,8109,I,4,2,16
449,2020,G1,16000352,1,77,2,6,2,56700,0,2124,2035,,,1,16
450,2020,G1,16000362,1,79,2,6,2,308000,28500,10805,6716,,,1,16
451,2020,G1,16000382,1,70,5,7,2,134800,1500,9316,7776,,,1,18
452,2020,G1,16000392,1,44,5,4,2,31432,6000,5675,5062,H,8,1,12
453,2020,G1,16600121,1,34,4,6,2,27397,740,2519,2003,G,5,1,16
454,2020,G1,16600131,2,77,1,2,3,328,0,580,579,,,3,6
455,2020,G1,16600141,2,61,2,3,2,14620,0,6333,5459,,,1,9
456,2020,G1,16600151,2,36,3,6,1,32746,17110,3833,2910,P,2,2,16
457,2020,G1,16600171,1,55,3,6,2,100306,200,11536,8286,P,4,1,16
458,2020,G1,16600311,2,59,1,4,1,57300,0,1632,1431,O,9,1,12
459,2020,G1,16600321,1,76,6,4,2,78680,5000,3624,3049,A,9,1,12
460,2020,G1,16600341,1,59,4,4,2,22776,2670,3712,3327,F,7,1,12
461,2020,G1,16600351,1,54,3,4,2,46070,50,10739,10099,H,8,1,12
462,2020,G1,16700111,1,49,3,6,2,3017,70,2431,2143,S,2,3,16
463,2020,G1,16700121,2,66,2,4,3,17354,15000,3136,2440,,,2,12
464,2020,G1,16700141,2,80,1,2,3,121330,500,731,582,,,1,6
465,2020,G1,16700161,2,85,3,2,3,91034,500,3479,2955,,,1,6
466,2020,G1,16700311,1,47,4,5,2,44706,14200,11241,9225,C,3,1,14
467,2020,G1,16700351,1,67,2,3,2,44782,24930,4271,3208,F,9,1,9
468,2020,G1,16700361,1,50,4,7,2,94990,22900,6985,5430,R,2,1,18
469,2020,G1,16700371,1,43,5,6,2,42950,37600,12504,8053,C,2,1,16
470,2020,G1,16800101,2,83,1,1,3,2510,0,1503,1502,,,3,0
471,2020,G1,16800111,1,36,2,6,2,18020,6000,5275,4508,J,2,2,16
472,2020,G1,16800121,1,52,5,4,2,19730,7700,7708,6556,C,7,2,12
473,2020,G1,16800131,1,66,6,4,2,98329,15000,7288,5369,G,5,1,12
474,2020,G1,16800141,2,38,2,6,1,113665,1860,8773,7155,O,3,1,16
475,2020,G1,16800151,1,62,3,4,2,189610,115000,5862,580,F,7,1,12
476,2020,G1,16800161,1,28,1,5,1,13000,8000,2798,2522,F,2,2,14
477,2020,G1,16800171,1,73,2,4,2,64163,3000,2658,2427,,,1,12
478,2020,G1,16800181,2,51,1,4,1,6200,1700,772,639,I,9,2,12
479,2020,G1,16800301,1,58,2,4,2,41110,13000,2869,2061,C,7,1,12
480,2020,G1,16800311,1,45,4,4,2,26576,1736,8515,7265,C,3,1,12
481,2020,G1,16800321,2,67,1,4,1,2256,0,1440,1406,G,5,3,12
482,2020,G1,16800351,1,39,3,5,2,7725,12,5406,4703,H,3,3,14
483,2020,G1,16800381,2,50,1,4,4,2036,0,809,809,,,3,12
484,2020,G1,16800391,1,69,2,3,2,31816,0,2696,2653,A,6,1,9
485,2020,G1,16900101,1,59,3,4,2,2872,0,5002,4876,G,1,3,12
486,2020,G1,16900121,2,71,1,4,3,303,0,623,622,,,3,12
487,2020,G1,16900151,1,66,2,6,2,92120,100,7024,6154,P,2,1,16
488,2020,G1,16900161,1,63,3,6,2,86300,74365,3433,892,L,3,3,16
489,2020,G1,16900191,1,61,2,4,2,191900,10000,8240,7109,F,7,1,12
490,2020,G1,16900311,2,31,1,5,1,6020,1650,2699,2294,M,3,3,14
491,2020,G1,16900371,1,46,3,7,2,62214,3385,10259,8030,C,5,1,18
492,2020,G1,17000122,1,68,1,3,4,734,0,817,816,,,3,9
493,2020,G1,17000132,1,47,2,4,4,4310,2000,8010,7538,C,5,3,12
494,2020,G1,17000142,1,74,2,7,2,235200,23000,8525,5254,,,1,18
495,2020,G1,17000152,1,49,3,6,2,40260,0,5038,4350,G,5,2,16
496,2020,G1,17000162,1,35,3,7,2,39840,0,16454,13278,C,2,2,18
497,2020,G1,17000182,2,33,2,5,1,15440,870,2855,2390,J,2,2,14
498,2020,G1,17000192,2,72,1,5,3,170200,15000,2901,2186,,,1,14
499,2020,G1,17000302,1,76,2,3,2,3793,0,3124,2983,R,9,1,9
500,2020,G1,17000312,1,51,3,6,2,12770,1312,6835,5685,M,2,3,16
501,2020,G1,17000322,1,47,4,6,2,56125,0,8180,5965,P,2,1,16
502,2020,G1,17000332,1,35,3,5,2,40521,12000,5760,4820,H,8,1,14
503,2020,G1,17000342,1,75,2,4,2,33726,6000,1250,1060,,,1,12
504,2020,G1,17000352,1,51,4,4,2,36058,0,4773,4146,F,7,1,12
505,2020,G1,17000362,1,49,4,6,2,36775,7530,11361,9569,F,1,1,16
506,2020,G1,17000372,1,48,2,6,2,48588,2400,10851,8895,K,5,1,16
507,2020,G1,17000382,1,48,4,6,2,53160,9664,18759,16721,J,2,1,16
508,2020,G1,17000392,1,46,5,5,2,29512,0,8370,6528,O,A,2,14
509,2020,G1,17600101,1,63,4,4,2,109160,0,11902,10127,K,1,1,12
510,2020,G1,17600131,1,66,2,6,2,106851,46000,5266,2561,N,4,2,16
511,2020,G1,17600141,1,70,6,4,2,72921,29800,8614,7470,F,7,1,12
512,2020,G1,17600151,1,49,3,4,2,11534,0,4007,3503,S,7,2,12
513,2020,G1,17600161,1,82,5,4,2,241180,37600,8320,6152,,,1,12
514,2020,G1,17600191,2,60,3,4,4,10760,300,6091,5446,G,5,3,12
515,2020,G1,17600301,1,53,3,6,2,35208,6100,8505,6852,H,3,1,16
516,2020,G1,17600311,1,53,4,4,2,72591,31500,6395,4961,C,7,2,12
517,2020,G1,17600331,1,62,4,8,2,86560,36100,28116,17080,,,1,21
518,2020,G1,17600341,1,50,4,6,2,15650,3000,6175,5610,F,3,3,16
519,2020,G1,17600351,1,39,4,7,2,89898,25000,6060,4715,P,2,1,18
520,2020,G1,17600361,2,62,1,2,3,40,0,855,854,,,5,6
521,2020,G1,17600371,1,75,3,2,2,38,0,622,616,,,5,6
522,2020,G1,17700101,1,56,4,6,2,70240,0,5964,5233,M,2,2,16
523,2020,G1,17700111,1,38,2,6,2,40198,27200,3305,2681,I,1,2,16
524,2020,G1,17700121,1,41,2,3,2,3042,160,2229,2044,I,4,3,9
525,2020,G1,17700141,1,49,1,4,4,3280,800,2052,-28,G,9,5,12
526,2020,G1,17700151,1,52,2,6,1,9210,3000,3210,3003,,,2,16
527,2020,G1,17700171,1,63,3,6,2,64006,40800,8485,6260,G,9,1,16
528,2020,G1,17700321,1,55,2,6,2,31970,0,13997,10429,J,2,1,16
529,2020,G1,17700331,1,34,3,6,1,83490,20400,8117,6119,M,3,1,16
530,2020,G1,17700341,1,65,1,2,4,14796,450,1964,1865,C,8,1,6
531,2020,G1,17700351,2,64,1,2,3,2847,0,2577,2385,,,5,6
532,2020,G1,17700361,1,33,3,6,2,25302,9900,6214,5053,M,2,2,16
533,2020,G1,17800111,1,47,4,8,2,46250,0,14771,11946,O,3,3,21
534,2020,G1,17800121,1,43,4,6,2,34414,12200,4561,3869,C,3,2,16
535,2020,G1,17800131,1,60,5,7,2,471040,0,26768,16745,P,2,1,18
536,2020,G1,17800151,2,73,1,6,3,134170,0,4971,4299,,,1,16
537,2020,G1,17800161,1,49,4,6,2,146900,42000,16078,12654,M,2,2,16
538,2020,G1,17800171,2,28,1,6,1,13564,0,4312,3641,P,2,2,16
539,2020,G1,17800181,1,78,3,6,2,238500,2200,4668,1424,,,1,16
540,2020,G1,17800191,1,80,2,6,2,180285,9000,1522,1197,,,1,16
541,2020,G1,17800301,1,50,5,4,2,30596,11400,11430,8905,C,2,1,12
542,2020,G1,17800311,2,46,2,4,4,460,0,1345,1345,,,3,12
543,2020,G1,17800321,1,55,5,5,2,191236,19000,16026,13244,C,3,1,14
544,2020,G1,17800341,2,39,2,6,1,20018,2900,5940,5475,G,3,1,16
545,2020,G2,17800361,1,39,3,6,2,4556,300,1977,1548,G,9,3,16
546,2020,G1,17800371,2,75,2,2,2,12530,0,2775,2579,Q,4,1,6
547,2020,G1,17800381,1,75,2,2,2,69648,14400,3047,2257,A,6,1,6
548,2020,G1,17900101,1,59,4,4,2,55182,0,8841,7641,C,7,1,12
549,2020,G1,17900111,1,63,2,6,2,89754,145,5732,5255,M,2,5,16
550,2020,G1,17900121,1,78,2,4,2,62820,20000,1994,1878,,,5,12
551,2020,G1,17900141,2,31,1,6,1,15770,0,5642,4900,C,2,3,16
552,2020,G1,17900151,1,63,4,3,2,193092,78000,10517,9089,H,8,1,9
553,2020,G1,17900161,2,70,1,1,3,335,0,698,697,,,3,0
554,2020,G1,17900171,1,51,3,6,2,105350,10030,10644,8807,C,2,1,16
555,2020,G1,17900301,1,28,3,4,2,9177,6250,3038,2668,H,9,2,12
556,2020,G1,17900311,2,68,4,2,3,1095,800,4003,3714,Q,4,3,6
557,2020,G1,17900331,1,37,4,5,2,16667,6560,4800,4731,H,8,3,14
558,2020,G1,17900341,1,41,6,6,2,62610,22055,13751,12043,N,7,1,16
559,2020,G1,17900361,1,41,3,5,2,102096,32000,18615,13878,C,5,1,14
560,2020,G1,17900371,2,47,3,5,2,70020,38600,7209,5031,P,8,1,14
561,2020,G1,17900381,1,51,4,4,2,33320,8900,13041,12176,F,7,1,12
562,2020,G1,18000102,2,36,1,6,1,76401,30000,3851,2846,,,1,16
563,2020,G1,18000142,1,65,2,4,2,163720,15800,5091,3604,N,1,1,12
564,2020,G1,18000172,2,66,3,7,3,5230,1000,1977,1707,,,3,18
565,2020,G1,18000312,1,50,2,4,1,430,0,2706,2676,F,9,5,12
566,2020,G1,18000322,1,69,1,2,4,1202,0,665,665,,,2,6
567,2020,G1,18000342,2,68,1,2,3,10600,2000,2612,2374,I,9,1,6
568,2020,G1,18600101,2,47,2,5,4,187260,10000,6553,6004,L,1,1,14
569,2020,G1,18600121,1,82,2,8,2,315830,0,6325,5064,,,1,21
570,2020,G1,18600311,2,69,1,2,3,2492,0,1994,1993,,,2,6
571,2020,G1,18600331,1,55,4,4,4,4230,1500,7929,7371,H,9,3,12
572,2020,G1,18700101,2,67,3,4,2,180880,22350,9585,8029,,,1,12
573,2020,G1,18700111,2,84,1,4,3,1465,0,1582,1582,,,3,12
574,2020,G1,18700121,1,72,2,6,2,935100,4000,32168,24190,G,5,1,16
575,2020,G1,18700131,1,55,2,7,2,252476,0,129288,75246,G,3,1,18
576,2020,G1,18700171,2,32,1,5,1,1120,1000,2317,1946,J,3,3,14
577,2020,G1,18700321,1,44,4,6,2,35852,0,14160,10027,P,2,1,16
578,2020,G1,18700341,1,63,2,7,2,135080,30400,8961,7644,R,2,1,18
579,2020,G1,18800111,2,56,1,7,1,178200,0,8013,5492,P,2,1,18
580,2020,G1,18800141,2,67,1,3,3,24100,0,1185,1106,I,9,2,9
581,2020,G1,18800161,1,65,2,6,2,427540,43500,32171,18331,G,1,1,16
582,2020,G1,18800181,2,53,2,7,1,36710,1000,1965,1809,N,4,1,18
583,2020,G1,18800191,2,39,1,6,1,5800,0,2334,2109,G,5,3,16
584,2020,G1,18800301,1,44,4,6,2,104777,52034,4960,3453,F,2,2,16
585,2020,G1,18900101,1,58,4,6,2,114538,34100,7340,5714,R,4,1,16
586,2020,G1,18900121,1,46,3,4,2,18336,580,5912,5394,C,5,3,12
587,2020,G1,18900131,2,76,1,4,3,5025,0,1315,1302,,,3,12
588,2020,G1,18900141,2,82,1,2,3,841,0,1100,699,,,3,6
589,2020,G1,18900181,1,42,4,6,2,4350,0,2929,2856,S,2,3,16
590,2020,G1,18900301,1,60,2,4,2,248590,0,13603,12229,A,6,1,12
591,2020,G1,18900311,1,62,1,2,1,3230,0,1262,1217,F,7,5,6
592,2020,G1,18900321,1,66,2,2,2,25706,0,4357,4211,F,7,1,6
593,2020,G1,19000102,1,64,3,8,2,103300,3500,14017,11471,P,2,1,21
594,2020,G1,19000112,1,61,3,6,2,88250,0,11117,10374,,,1,16
595,2020,G1,19000122,2,53,1,7,3,26280,0,4500,4377,,,2,18
596,2020,G1,19000132,1,64,2,6,2,230820,36000,16967,12864,G,3,1,16
597,2020,G1,19000142,1,72,2,5,2,222750,0,6298,4949,,,1,14
598,2020,G1,19000162,1,55,4,6,2,85774,2900,1739,988,F,3,1,16
599,2020,G1,19000172,1,52,4,6,2,163340,0,14062,12366,N,3,1,16
600,2020,G1,19000182,1,67,5,6,2,12089,0,10609,10183,H,8,3,16
601,2020,G1,19000192,1,51,5,4,2,53197,30300,7461,6294,N,9,1,12
602,2020,G1,19600111,1,69,2,7,2,272024,0,9241,8430,N,2,1,18
603,2020,G1,19700101,1,44,4,4,2,4780,1200,3210,2934,B,7,2,12
604,2020,G1,19700131,1,38,4,6,2,64720,25900,5984,4147,M,2,1,16
605,2020,G1,19700141,1,30,1,6,1,20690,14900,3913,3385,O,3,2,16
606,2020,G1,19700161,1,45,4,7,2,188800,108700,9530,6805,L,2,3,18
607,2020,G1,19700171,2,42,3,6,3,283452,25800,9211,7638,,,1,16
608,2020,G1,19700191,2,71,1,4,4,6200,4600,1883,1806,I,4,2,12
609,2020,G1,19800101,2,81,2,7,2,417656,91000,10913,8445,,,1,18
610,2020,G1,19800121,1,67,2,6,2,81220,0,5364,4640,O,9,1,16
611,2020,G1,19800131,2,36,3,7,2,80680,2700,7423,5963,O,3,1,18
612,2020,G1,19800151,1,64,3,3,2,47318,0,2165,2056,N,9,1,9
613,2020,G1,19800161,1,39,3,4,2,26866,9000,11767,9581,N,3,2,12
614,2020,G1,19800171,2,42,4,4,4,11553,5000,2611,2370,C,3,3,12
615,2020,G1,19800181,1,47,1,4,1,15600,0,2323,2098,Q,3,3,12
616,2020,G1,19900101,1,48,4,4,2,24262,5000,8789,7132,G,7,3,12
617,2020,G1,19900131,1,40,4,6,2,81309,12110,7287,5953,M,3,2,16
618,2020,G1,19900151,1,60,4,4,2,53928,14000,9564,7799,F,8,1,12
619,2020,G1,19900171,1,53,2,4,3,9110,1000,2678,2421,Q,8,2,12
620,2020,G2,20000222,2,78,1,6,1,4050,0,615,562,,,1,16
621,2020,G2,20000242,1,36,3,7,2,8399,0,7457,6306,O,A,5,18
622,2020,G2,20000262,1,73,2,3,2,101530,1150,2113,1974,,,1,9
623,2020,G2,20000272,2,81,1,1,3,1060,0,745,744,,,3,0
624,2020,G2,20000282,1,50,2,4,2,16725,4000,8600,7675,K,3,3,12
625,2020,G2,20000312,1,60,2,5,2,11155,1700,2792,1845,Q,8,3,14
626,2020,G2,20000322,2,70,3,1,3,39778,1000,9533,8476,I,4,1,0
627,2020,G2,20000332,1,47,4,3,2,46148,29530,6970,5816,F,9,1,9
628,2020,G2,20000342,1,52,4,4,2,6650,3500,2959,2299,F,3,3,12
629,2020,G2,20000352,1,39,1,7,1,29300,8600,17121,15895,M,2,1,18
630,2020,G2,20000362,1,79,2,1,2,48050,0,1939,1874,A,6,1,0
631,2020,G2,20000372,1,43,4,5,2,22060,5000,9633,8376,O,A,2,14
632,2020,G2,20000382,1,43,4,7,2,25085,15700,5748,4604,M,2,3,18
633,2020,G2,20600211,2,86,1,2,4,10,0,405,401,,,5,6
634,2020,G2,20600221,1,56,3,4,2,26249,7570,8419,6635,I,4,1,12
635,2020,G2,20600231,2,67,1,2,3,16897,2037,2570,2269,,,2,6
636,2020,G2,20600241,1,76,2,4,2,16010,30,1419,1391,,,1,12
637,2020,G2,20600261,2,75,1,2,3,26330,0,623,600,,,1,6
638,2020,G2,20600271,2,47,2,4,1,39524,210,2657,2584,N,4,1,12
639,2020,G2,20600281,2,72,1,3,2,64311,1200,2337,2223,,,1,9
640,2020,G2,20600291,2,59,1,4,3,32180,6632,1837,1291,,,5,12
641,2020,G2,20600311,1,42,4,7,2,24240,40,5003,4463,J,2,1,18
642,2020,G2,20600321,1,47,1,7,4,70460,12000,9644,5659,P,2,1,18
643,2020,G2,20600371,2,78,1,2,3,1981,1500,1024,867,,,3,6
644,2020,G2,20600381,1,61,2,2,2,30995,6200,2167,1912,A,6,1,6
645,2020,G2,20600391,2,52,2,3,3,40500,0,3318,2909,,,1,9
646,2020,G2,20700221,2,78,1,3,3,2040,0,1255,1239,,,3,9
647,2020,G2,20700241,2,79,1,2,3,10100,0,608,603,,,1,6
648,2020,G2,20700261,1,39,3,6,2,38577,21710,4292,3175,S,7,1,16
649,2020,G2,20700271,1,39,4,6,2,35785,0,5649,5118,J,7,1,16
650,2020,G2,20700291,2,73,3,6,2,42250,0,4890,4025,,,1,16
651,2020,G2,20700311,1,81,2,3,2,57223,0,1479,1420,A,6,1,9
652,2020,G2,20700331,1,35,4,6,2,80940,9900,12168,10475,K,3,2,16
653,2020,G2,20700341,1,50,3,6,1,33714,1600,5071,4548,F,7,1,16
654,2020,G2,20700351,1,91,2,4,2,41900,900,4896,4813,,,1,12
655,2020,G2,20700371,1,56,4,6,2,4100,3400,3359,2514,G,5,2,16
656,2020,G2,20700381,1,59,3,4,2,26730,300,8470,7179,N,3,1,12
657,2020,G2,20700391,1,30,1,4,1,11718,0,1911,1624,C,8,5,12
658,2020,G2,20800211,1,64,2,3,2,16317,2300,4269,3836,H,8,1,9
659,2020,G2,20800221,1,56,3,3,4,350,0,5459,4992,C,8,3,9
660,2020,G2,20800231,1,34,1,5,1,30900,11050,5523,3776,O,4,2,14
661,2020,G2,20800251,2,43,2,4,4,19590,3000,1835,1616,I,4,1,12
662,2020,G2,20800291,1,77,2,6,2,32505,0,2202,2046,,,1,16
663,2020,G2,20800311,1,52,4,2,2,36255,0,9071,8400,A,6,1,6
664,2020,G2,20800321,1,66,2,4,2,11806,3898,5624,4885,,,1,12
665,2020,G2,20800331,1,54,4,4,2,42033,1400,8684,6591,O,3,1,12
666,2020,G2,20800341,1,38,2,5,2,11676,2300,3977,3566,G,5,1,14
667,2020,G2,20800361,1,76,3,3,2,112868,15000,6709,4978,,,1,9
668,2020,G2,20900211,2,53,1,4,1,4350,0,70,69,I,4,3,12
669,2020,G2,20900231,1,75,2,4,2,305,0,1212,1212,,,3,12
670,2020,G2,20900241,1,44,4,6,2,26550,12000,7316,5636,P,3,1,16
671,2020,G2,20900251,1,57,3,6,2,74806,11874,9942,8424,F,1,1,16
672,2020,G2,20900281,1,64,1,2,4,19410,0,2644,2447,H,8,1,6
673,2020,G2,20900291,1,55,3,4,2,18220,8600,3202,1305,C,3,1,12
674,2020,G2,20900321,2,35,2,4,3,10590,4600,1926,1736,,,1,12
675,2020,G2,20900331,1,38,3,5,2,53025,4700,11958,10830,O,3,1,14
676,2020,G2,20900341,1,61,2,8,2,41200,14000,550,-310,,,1,21
677,2020,G2,20900361,1,61,3,3,2,23500,0,5997,5715,F,9,1,9
678,2020,G2,20900371,2,34,2,7,1,7290,1033,2698,2192,P,3,1,18
679,2020,G2,20900381,1,53,2,3,2,8824,0,3525,3425,F,7,1,9
680,2020,G2,21000202,1,43,4,6,2,58800,19000,9787,6874,K,3,3,16
681,2020,G2,21000222,1,64,3,2,2,35388,0,4218,3731,A,6,1,6
682,2020,G2,21000232,1,64,4,3,2,36660,0,7865,7155,F,9,1,9
